province,date_report,cases,cumulative_cases
PEI,04-07-2021,0,207
PEI,05-07-2021,0,207
PEI,06-07-2021,1,208
PEI,07-07-2021,0,208
PEI,08-07-2021,0,208
PEI,09-07-2021,0,208
PEI,10-07-2021,0,208
PEI,11-07-2021,0,208
PEI,12-07-2021,0,208
PEI,13-07-2021,0,208
PEI,14-07-2021,0,208
PEI,15-07-2021,0,208
PEI,16-07-2021,0,208
PEI,17-07-2021,0,208
PEI,18-07-2021,0,208
PEI,19-07-2021,0,208
PEI,20-07-2021,0,208
PEI,21-07-2021,0,208
PEI,22-07-2021,0,208
PEI,23-07-2021,0,208
PEI,24-07-2021,0,208
PEI,25-07-2021,0,208
PEI,26-07-2021,0,208
PEI,27-07-2021,0,208
PEI,28-07-2021,0,208
PEI,29-07-2021,0,208
PEI,30-07-2021,0,208
PEI,31-07-2021,0,208
PEI,01-08-2021,0,208
PEI,02-08-2021,0,208
PEI,03-08-2021,0,208
PEI,04-08-2021,3,211
PEI,05-08-2021,1,212
PEI,06-08-2021,0,212
PEI,07-08-2021,0,212
PEI,08-08-2021,0,212
PEI,09-08-2021,0,212
PEI,10-08-2021,2,214
PEI,11-08-2021,2,216
PEI,12-08-2021,0,216
PEI,13-08-2021,2,218
PEI,14-08-2021,0,218
PEI,15-08-2021,0,218
PEI,16-08-2021,2,220
PEI,17-08-2021,1,221
PEI,18-08-2021,0,221
PEI,19-08-2021,0,221
PEI,20-08-2021,0,221
PEI,21-08-2021,3,224
PEI,22-08-2021,0,224
PEI,23-08-2021,0,224
PEI,24-08-2021,1,225
PEI,25-08-2021,0,225
PEI,26-08-2021,0,225
PEI,27-08-2021,5,230
PEI,28-08-2021,0,230
PEI,29-08-2021,0,230
PEI,30-08-2021,0,230
PEI,31-08-2021,3,233
PEI,01-09-2021,0,233
PEI,02-09-2021,0,233
PEI,03-09-2021,0,233
PEI,04-09-2021,0,233
PEI,05-09-2021,0,233
PEI,06-09-2021,0,233
PEI,07-09-2021,2,235
PEI,08-09-2021,1,236
PEI,09-09-2021,0,236
PEI,10-09-2021,4,240
PEI,11-09-2021,1,241
PEI,12-09-2021,6,247
PEI,13-09-2021,5,252
PEI,14-09-2021,3,255
PEI,15-09-2021,5,260
PEI,16-09-2021,10,270
PEI,17-09-2021,8,278
PEI,18-09-2021,3,281
PEI,19-09-2021,3,284
PEI,20-09-2021,0,284
PEI,21-09-2021,3,287
PEI,22-09-2021,0,287
PEI,23-09-2021,0,287
PEI,24-09-2021,6,293
PEI,25-09-2021,1,294
PEI,26-09-2021,1,295
PEI,27-09-2021,0,295
PEI,28-09-2021,1,296
PEI,29-09-2021,0,296
PEI,30-09-2021,3,299
PEI,01-10-2021,3,302
PEI,02-10-2021,0,302
PEI,03-10-2021,0,302
PEI,04-10-2021,0,302
PEI,05-10-2021,1,303
PEI,06-10-2021,0,303
PEI,07-10-2021,3,306
PEI,08-10-2021,0,306
PEI,09-10-2021,0,306
PEI,10-10-2021,0,306
PEI,11-10-2021,0,306
PEI,12-10-2021,3,309
PEI,13-10-2021,0,309
PEI,14-10-2021,0,309
PEI,15-10-2021,3,312
PEI,16-10-2021,0,312
PEI,17-10-2021,0,312
PEI,18-10-2021,0,312
PEI,19-10-2021,3,315
PEI,20-10-2021,0,315
PEI,21-10-2021,0,315
PEI,22-10-2021,0,315
PEI,23-10-2021,0,315
PEI,24-10-2021,0,315
PEI,25-10-2021,0,315
PEI,26-10-2021,0,315
PEI,27-10-2021,2,317
PEI,28-10-2021,0,317
PEI,29-10-2021,0,317
PEI,30-10-2021,0,317
PEI,31-10-2021,0,317
PEI,01-11-2021,2,319
PEI,02-11-2021,0,319
PEI,03-11-2021,1,320
PEI,04-11-2021,0,320
PEI,05-11-2021,0,320
PEI,06-11-2021,0,320
PEI,07-11-2021,4,324
PEI,08-11-2021,0,324
PEI,09-11-2021,0,324
PEI,10-11-2021,0,324
PEI,11-11-2021,0,324
PEI,12-11-2021,3,327
PEI,13-11-2021,0,327
PEI,14-11-2021,0,327
PEI,15-11-2021,1,328
PEI,16-11-2021,0,328
PEI,17-11-2021,7,335
PEI,18-11-2021,1,336
PEI,19-11-2021,3,339
PEI,20-11-2021,4,343
PEI,21-11-2021,2,345
PEI,22-11-2021,4,349
PEI,23-11-2021,7,356
PEI,24-11-2021,7,363
PEI,25-11-2021,2,365
PEI,26-11-2021,2,367
PEI,27-11-2021,0,367
PEI,28-11-2021,5,372
PEI,29-11-2021,0,372
PEI,30-11-2021,1,373
PEI,01-12-2021,7,380
PEI,02-12-2021,1,381
PEI,03-12-2021,1,382
PEI,04-12-2021,5,387
PEI,05-12-2021,2,389
PEI,06-12-2021,3,392
PEI,07-12-2021,5,397
PEI,08-12-2021,6,403
PEI,09-12-2021,3,406
PEI,10-12-2021,7,413
PEI,11-12-2021,0,413
PEI,12-12-2021,7,420
PEI,13-12-2021,0,420
PEI,14-12-2021,3,423
PEI,15-12-2021,11,434
PEI,16-12-2021,10,444
PEI,17-12-2021,31,475
PEI,18-12-2021,13,488
PEI,19-12-2021,0,488
PEI,20-12-2021,16,504
PEI,21-12-2021,25,529
PEI,22-12-2021,31,560
PEI,23-12-2021,28,588
PEI,24-12-2021,33,621
PEI,25-12-2021,50,671
PEI,26-12-2021,5,676
PEI,27-12-2021,99,775
PEI,28-12-2021,118,893
PEI,29-12-2021,129,1022
PEI,30-12-2021,169,1191
PEI,31-12-2021,175,1366
PEI,01-01-2022,0,1366
PEI,02-01-2022,137,1503
PEI,03-01-2022,161,1664
PEI,04-01-2022,198,1862
PEI,05-01-2022,222,2084
PEI,06-01-2022,204,2288
PEI,07-01-2022,175,2463
PEI,08-01-2022,110,2573
PEI,09-01-2022,0,2573
PEI,10-01-2022,320,2893
PEI,11-01-2022,304,3197
PEI,12-01-2022,230,3427
PEI,13-01-2022,209,3636
PEI,14-01-2022,225,3861
PEI,15-01-2022,309,4170
PEI,16-01-2022,0,4170
PEI,17-01-2022,231,4401
PEI,18-01-2022,407,4808
PEI,19-01-2022,304,5112
PEI,20-01-2022,249,5361
PEI,21-01-2022,267,5628
PEI,22-01-2022,288,5916
PEI,23-01-2022,209,6125
PEI,24-01-2022,157,6282
PEI,25-01-2022,275,6557
PEI,26-01-2022,255,6812
PEI,27-01-2022,247,7059
PEI,28-01-2022,215,7274
PEI,29-01-2022,271,7545
PEI,30-01-2022,0,7545
PEI,31-01-2022,234,7779
PEI,01-02-2022,362,8141
PEI,02-02-2022,238,8379
PEI,03-02-2022,186,8565
PEI,04-02-2022,199,8764
PEI,05-02-2022,0,8764
PEI,06-02-2022,154,8918
PEI,07-02-2022,186,9104
PEI,08-02-2022,264,9368
PEI,09-02-2022,187,9555
PEI,10-02-2022,210,9765
PEI,11-02-2022,204,9969
PEI,12-02-2022,227,10196
PEI,13-02-2022,203,10399
PEI,14-02-2022,101,10500
PEI,15-02-2022,158,10658
PEI,16-02-2022,289,10947
PEI,17-02-2022,310,11257
PEI,18-02-2022,235,11492
PEI,19-02-2022,204,11696
PEI,20-02-2022,211,11907
PEI,21-02-2022,196,12103
PEI,22-02-2022,0,12103
PEI,23-02-2022,554,12657
PEI,24-02-2022,412,13069
PEI,25-02-2022,303,13372
PEI,26-02-2022,0,13372
PEI,27-02-2022,0,13372
PEI,28-02-2022,933,14305
PEI,01-03-2022,0,14305
PEI,02-03-2022,962,15267
PEI,03-03-2022,0,15267
PEI,04-03-2022,1029,16296
PEI,05-03-2022,0,16296
PEI,06-03-2022,0,16296
PEI,07-03-2022,1327,17623
PEI,08-03-2022,705,18328
PEI,09-03-2022,577,18905
PEI,10-03-2022,0,18905
PEI,11-03-2022,798,19703
PEI,12-03-2022,0,19703
PEI,13-03-2022,0,19703
PEI,14-03-2022,857,20560
PEI,15-03-2022,0,20560
PEI,16-03-2022,747,21307
PEI,17-03-2022,0,21307
PEI,18-03-2022,0,21307
PEI,19-03-2022,0,21307
PEI,20-03-2022,0,21307
PEI,21-03-2022,0,21307
PEI,22-03-2022,2038,23345
PEI,23-03-2022,0,23345
PEI,24-03-2022,0,23345
PEI,25-03-2022,0,23345
PEI,26-03-2022,0,23345
PEI,27-03-2022,0,23345
PEI,28-03-2022,0,23345
PEI,29-03-2022,2454,25799
PEI,30-03-2022,0,25799
PEI,31-03-2022,0,25799
PEI,01-04-2022,0,25799
PEI,02-04-2022,0,25799
PEI,03-04-2022,0,25799
PEI,04-04-2022,0,25799
PEI,05-04-2022,2576,28375
PEI,06-04-2022,0,28375
PEI,07-04-2022,0,28375
PEI,08-04-2022,0,28375
PEI,09-04-2022,0,28375
PEI,10-04-2022,0,28375
PEI,11-04-2022,0,28375
PEI,12-04-2022,2229,30604
PEI,13-04-2022,0,30604
PEI,14-04-2022,0,30604
PEI,15-04-2022,0,30604
PEI,16-04-2022,0,30604
PEI,17-04-2022,0,30604
PEI,18-04-2022,0,30604
PEI,19-04-2022,1928,32532
PEI,20-04-2022,0,32532
PEI,21-04-2022,0,32532
PEI,22-04-2022,0,32532
PEI,23-04-2022,0,32532
PEI,24-04-2022,0,32532
PEI,25-04-2022,0,32532
PEI,26-04-2022,1738,34270
PEI,27-04-2022,0,34270
PEI,28-04-2022,0,34270
PEI,29-04-2022,0,34270
PEI,30-04-2022,0,34270
PEI,01-05-2022,0,34270
PEI,02-05-2022,0,34270
PEI,03-05-2022,1163,35433
PEI,04-05-2022,0,35433
PEI,05-05-2022,0,35433
PEI,06-05-2022,0,35433
PEI,07-05-2022,0,35433
PEI,08-05-2022,0,35433
PEI,09-05-2022,0,35433
PEI,10-05-2022,899,36332
PEI,11-05-2022,0,36332
PEI,12-05-2022,0,36332
PEI,13-05-2022,0,36332
PEI,14-05-2022,0,36332
PEI,15-05-2022,0,36332
PEI,16-05-2022,0,36332
PEI,17-05-2022,792,37124
PEI,18-05-2022,0,37124
PEI,19-05-2022,0,37124
PEI,20-05-2022,0,37124
PEI,21-05-2022,0,37124
PEI,22-05-2022,0,37124
PEI,23-05-2022,0,37124
PEI,24-05-2022,454,37578
PEI,25-05-2022,0,37578
PEI,26-05-2022,0,37578
PEI,27-05-2022,0,37578
PEI,28-05-2022,0,37578
PEI,29-05-2022,0,37578
PEI,30-05-2022,0,37578
PEI,31-05-2022,476,38054
PEI,01-06-2022,0,38054
PEI,02-06-2022,0,38054
PEI,03-06-2022,0,38054
PEI,04-06-2022,0,38054
PEI,05-06-2022,0,38054
PEI,06-06-2022,0,38054
PEI,07-06-2022,632,38686
PEI,08-06-2022,0,38686
PEI,09-06-2022,0,38686
PEI,10-06-2022,0,38686
PEI,11-06-2022,395,39081
PEI,12-06-2022,0,39081
PEI,13-06-2022,0,39081
PEI,14-06-2022,0,39081
PEI,15-06-2022,0,39081
PEI,16-06-2022,0,39081
PEI,17-06-2022,0,39081
PEI,18-06-2022,651,39732
PEI,19-06-2022,0,39732
PEI,20-06-2022,0,39732
PEI,21-06-2022,0,39732
PEI,22-06-2022,0,39732
PEI,23-06-2022,0,39732
PEI,24-06-2022,0,39732
PEI,25-06-2022,728,40460
PEI,26-06-2022,0,40460
PEI,27-06-2022,0,40460
PEI,28-06-2022,0,40460
PEI,29-06-2022,0,40460
PEI,30-06-2022,0,40460
PEI,01-07-2022,0,40460
PEI,02-07-2022,957,41417
PEI,03-07-2022,0,41417
PEI,04-07-2022,0,41417
PEI,05-07-2022,0,41417
PEI,06-07-2022,0,41417
PEI,07-07-2022,0,41417
PEI,08-07-2022,0,41417
PEI,09-07-2022,1185,42602
PEI,10-07-2022,0,42602
PEI,11-07-2022,0,42602
PEI,12-07-2022,0,42602
PEI,13-07-2022,0,42602
PEI,14-07-2022,0,42602
PEI,15-07-2022,0,42602
PEI,16-07-2022,1519,44121
PEI,17-07-2022,0,44121
PEI,18-07-2022,0,44121
PEI,19-07-2022,0,44121
PEI,20-07-2022,0,44121
PEI,21-07-2022,0,44121
PEI,22-07-2022,0,44121
PEI,23-07-2022,1524,45645
PEI,24-07-2022,0,45645
PEI,25-07-2022,0,45645
PEI,26-07-2022,0,45645
PEI,27-07-2022,0,45645
PEI,28-07-2022,0,45645
PEI,29-07-2022,0,45645
PEI,30-07-2022,1173,46818
PEI,31-07-2022,0,46818
PEI,01-08-2022,0,46818
PEI,02-08-2022,0,46818
PEI,03-08-2022,0,46818
PEI,04-08-2022,0,46818
PEI,05-08-2022,0,46818
PEI,06-08-2022,876,47694
PEI,07-08-2022,0,47694
PEI,08-08-2022,0,47694
PEI,09-08-2022,0,47694
PEI,10-08-2022,0,47694
PEI,11-08-2022,0,47694
PEI,12-08-2022,0,47694
PEI,13-08-2022,659,48353
PEI,14-08-2022,0,48353
PEI,15-08-2022,0,48353
PEI,16-08-2022,0,48353
PEI,17-08-2022,0,48353
PEI,18-08-2022,0,48353
PEI,19-08-2022,0,48353
PEI,20-08-2022,710,49063
PEI,21-08-2022,0,49063
PEI,22-08-2022,0,49063
PEI,23-08-2022,0,49063
PEI,24-08-2022,0,49063
PEI,25-08-2022,0,49063
PEI,26-08-2022,0,49063
PEI,27-08-2022,771,49834
PEI,28-08-2022,0,49834
PEI,29-08-2022,0,49834
PEI,30-08-2022,0,49834
PEI,31-08-2022,0,49834
PEI,01-09-2022,0,49834
PEI,02-09-2022,0,49834
PEI,03-09-2022,570,50404
PEI,04-09-2022,0,50404
PEI,05-09-2022,0,50404
PEI,06-09-2022,0,50404
PEI,07-09-2022,0,50404
PEI,08-09-2022,0,50404
PEI,09-09-2022,0,50404
PEI,10-09-2022,451,50855
PEI,11-09-2022,0,50855
PEI,12-09-2022,0,50855
PEI,13-09-2022,0,50855
PEI,14-09-2022,0,50855
PEI,15-09-2022,0,50855
PEI,16-09-2022,0,50855
PEI,17-09-2022,401,51256
PEI,18-09-2022,0,51256
PEI,19-09-2022,0,51256
PEI,20-09-2022,0,51256
PEI,21-09-2022,0,51256
PEI,22-09-2022,0,51256
PEI,23-09-2022,0,51256
PEI,24-09-2022,348,51604
PEI,25-09-2022,0,51604
PEI,26-09-2022,0,51604
PEI,27-09-2022,0,51604
PEI,28-09-2022,0,51604
PEI,29-09-2022,0,51604
PEI,30-09-2022,0,51604
PEI,01-10-2022,315,51919
PEI,02-10-2022,0,51919
PEI,03-10-2022,0,51919
PEI,04-10-2022,0,51919
PEI,05-10-2022,0,51919
PEI,06-10-2022,0,51919
PEI,07-10-2022,0,51919
PEI,08-10-2022,310,52229
PEI,09-10-2022,0,52229
PEI,10-10-2022,0,52229
PEI,11-10-2022,0,52229
PEI,12-10-2022,0,52229
PEI,13-10-2022,0,52229
PEI,14-10-2022,0,52229
PEI,15-10-2022,454,52683
PEI,16-10-2022,0,52683
PEI,17-10-2022,0,52683
PEI,18-10-2022,0,52683
PEI,19-10-2022,0,52683
PEI,20-10-2022,0,52683
PEI,21-10-2022,0,52683
PEI,22-10-2022,516,53199
PEI,23-10-2022,0,53199
PEI,24-10-2022,0,53199
PEI,25-10-2022,0,53199
PEI,26-10-2022,0,53199
PEI,27-10-2022,0,53199
PEI,28-10-2022,0,53199
PEI,29-10-2022,362,53561
PEI,30-10-2022,0,53561
PEI,31-10-2022,0,53561
PEI,01-11-2022,0,53561
PEI,02-11-2022,0,53561
PEI,03-11-2022,0,53561
PEI,04-11-2022,0,53561
PEI,05-11-2022,236,53797
PEI,06-11-2022,0,53797
PEI,07-11-2022,0,53797
PEI,08-11-2022,0,53797
PEI,09-11-2022,0,53797
PEI,10-11-2022,0,53797
PEI,11-11-2022,0,53797
PEI,12-11-2022,180,53977
PEI,13-11-2022,0,53977
PEI,14-11-2022,0,53977
PEI,15-11-2022,0,53977
PEI,16-11-2022,0,53977
PEI,17-11-2022,0,53977
PEI,18-11-2022,0,53977
PEI,19-11-2022,280,54257
PEI,20-11-2022,0,54257
PEI,21-11-2022,0,54257
PEI,22-11-2022,0,54257
PEI,23-11-2022,0,54257
PEI,24-11-2022,0,54257
PEI,25-11-2022,0,54257
PEI,26-11-2022,302,54559
PEI,27-11-2022,0,54559
PEI,28-11-2022,0,54559
PEI,29-11-2022,0,54559
PEI,30-11-2022,0,54559
PEI,01-12-2022,0,54559
PEI,02-12-2022,0,54559
PEI,03-12-2022,311,54870
PEI,04-12-2022,0,54870
PEI,05-12-2022,0,54870
PEI,06-12-2022,0,54870
PEI,07-12-2022,0,54870
PEI,08-12-2022,0,54870
PEI,09-12-2022,0,54870
PEI,10-12-2022,241,55111
PEI,11-12-2022,0,55111
PEI,12-12-2022,0,55111
PEI,13-12-2022,0,55111
PEI,14-12-2022,0,55111
PEI,15-12-2022,0,55111
PEI,16-12-2022,0,55111
PEI,17-12-2022,208,55319
PEI,18-12-2022,0,55319
PEI,19-12-2022,0,55319
PEI,20-12-2022,0,55319
PEI,21-12-2022,0,55319
PEI,22-12-2022,0,55319
PEI,23-12-2022,0,55319
PEI,24-12-2022,198,55517
PEI,25-12-2022,0,55517
PEI,26-12-2022,0,55517
PEI,27-12-2022,0,55517
PEI,28-12-2022,0,55517
PEI,29-12-2022,0,55517
PEI,30-12-2022,0,55517
PEI,31-12-2022,162,55679
PEI,01-01-2023,0,55679
PEI,02-01-2023,0,55679
PEI,03-01-2023,0,55679
PEI,04-01-2023,0,55679
PEI,05-01-2023,0,55679
PEI,06-01-2023,0,55679
PEI,07-01-2023,146,55825
PEI,08-01-2023,0,55825
PEI,09-01-2023,0,55825
PEI,10-01-2023,0,55825
PEI,11-01-2023,0,55825
PEI,12-01-2023,0,55825
PEI,13-01-2023,0,55825
PEI,14-01-2023,160,55985
PEI,15-01-2023,0,55985
PEI,16-01-2023,0,55985
PEI,17-01-2023,0,55985
PEI,18-01-2023,0,55985
PEI,19-01-2023,0,55985
PEI,20-01-2023,0,55985
PEI,21-01-2023,151,56136
PEI,22-01-2023,0,56136
PEI,23-01-2023,0,56136
PEI,24-01-2023,0,56136
PEI,25-01-2023,0,56136
PEI,26-01-2023,0,56136
PEI,27-01-2023,0,56136
PEI,28-01-2023,65,56201
PEI,29-01-2023,0,56201
PEI,30-01-2023,0,56201
PEI,31-01-2023,0,56201
PEI,01-02-2023,0,56201
PEI,02-02-2023,0,56201
PEI,03-02-2023,0,56201
PEI,04-02-2023,60,56261
PEI,05-02-2023,0,56261
PEI,06-02-2023,0,56261
PEI,07-02-2023,0,56261
PEI,08-02-2023,0,56261
PEI,09-02-2023,0,56261
PEI,10-02-2023,0,56261
PEI,11-02-2023,79,56340
PEI,12-02-2023,0,56340
PEI,13-02-2023,0,56340
PEI,14-02-2023,0,56340
PEI,15-02-2023,0,56340
PEI,16-02-2023,0,56340
PEI,17-02-2023,0,56340
PEI,18-02-2023,68,56408
PEI,19-02-2023,0,56408
PEI,20-02-2023,0,56408
PEI,21-02-2023,0,56408
PEI,22-02-2023,0,56408
PEI,23-02-2023,0,56408
PEI,24-02-2023,0,56408
PEI,25-02-2023,48,56456
PEI,26-02-2023,0,56456
PEI,27-02-2023,0,56456
PEI,28-02-2023,0,56456
PEI,01-03-2023,0,56456
PEI,02-03-2023,0,56456
PEI,03-03-2023,0,56456
PEI,04-03-2023,67,56523
PEI,05-03-2023,0,56523
PEI,06-03-2023,0,56523
PEI,07-03-2023,0,56523
PEI,08-03-2023,0,56523
PEI,09-03-2023,0,56523
PEI,10-03-2023,0,56523
PEI,11-03-2023,83,56606
PEI,12-03-2023,0,56606
PEI,13-03-2023,0,56606
PEI,14-03-2023,0,56606
PEI,15-03-2023,0,56606
PEI,16-03-2023,0,56606
PEI,17-03-2023,0,56606
PEI,18-03-2023,120,56726
PEI,19-03-2023,0,56726
PEI,20-03-2023,0,56726
PEI,21-03-2023,0,56726
PEI,22-03-2023,0,56726
PEI,23-03-2023,0,56726
PEI,24-03-2023,0,56726
PEI,25-03-2023,0,56726
PEI,26-03-2023,0,56726
PEI,27-03-2023,0,56726
PEI,28-03-2023,0,56726
PEI,29-03-2023,0,56726
Quebec,15-01-2020,0,0
Quebec,16-01-2020,0,0
Quebec,17-01-2020,0,0
Quebec,18-01-2020,0,0
Quebec,19-01-2020,0,0
Quebec,20-01-2020,0,0
Quebec,21-01-2020,0,0
Quebec,22-01-2020,0,0
Quebec,23-01-2020,0,0
Quebec,24-01-2020,0,0
Quebec,25-01-2020,0,0
Quebec,26-01-2020,0,0
Quebec,27-01-2020,0,0
Quebec,28-01-2020,0,0
Quebec,29-01-2020,0,0
Quebec,30-01-2020,0,0
Quebec,31-01-2020,0,0
Quebec,01-02-2020,0,0
Quebec,02-02-2020,0,0
Quebec,03-02-2020,0,0
Quebec,04-02-2020,0,0
Quebec,05-02-2020,0,0
Quebec,06-02-2020,0,0
Quebec,07-02-2020,0,0
Quebec,08-02-2020,0,0
Quebec,09-02-2020,0,0
Quebec,10-02-2020,0,0
Quebec,11-02-2020,0,0
Quebec,12-02-2020,0,0
Quebec,13-02-2020,0,0
Quebec,14-02-2020,0,0
Quebec,15-02-2020,0,0
Quebec,16-02-2020,0,0
Quebec,17-02-2020,0,0
Quebec,18-02-2020,0,0
Quebec,19-02-2020,0,0
Quebec,20-02-2020,0,0
Quebec,21-02-2020,0,0
Quebec,22-02-2020,0,0
Quebec,23-02-2020,0,0
Quebec,24-02-2020,0,0
Quebec,25-02-2020,0,0
Quebec,26-02-2020,0,0
Quebec,27-02-2020,0,0
Quebec,28-02-2020,0,0
Quebec,29-02-2020,0,0
Quebec,01-03-2020,0,0
Quebec,02-03-2020,0,0
Quebec,03-03-2020,0,0
Quebec,04-03-2020,0,0
Quebec,05-03-2020,0,0
Quebec,06-03-2020,0,0
Quebec,07-03-2020,1,1
Quebec,08-03-2020,0,1
Quebec,09-03-2020,0,1
Quebec,10-03-2020,0,1
Quebec,11-03-2020,0,1
Quebec,12-03-2020,2,3
Quebec,13-03-2020,2,5
Quebec,14-03-2020,1,6
Quebec,15-03-2020,1,7
Quebec,16-03-2020,2,9
Quebec,17-03-2020,5,14
Quebec,18-03-2020,4,18
Quebec,19-03-2020,8,26
Quebec,20-03-2020,48,74
Quebec,21-03-2020,75,149
Quebec,22-03-2020,139,288
Quebec,23-03-2020,171,459
Quebec,24-03-2020,258,717
Quebec,25-03-2020,220,937
Quebec,26-03-2020,249,1186
Quebec,27-03-2020,343,1529
Quebec,28-03-2020,433,1962
Quebec,29-03-2020,402,2364
Quebec,30-03-2020,499,2863
Quebec,31-03-2020,603,3466
Quebec,01-04-2020,751,4217
Quebec,02-04-2020,573,4790
Quebec,03-04-2020,714,5504
Quebec,04-04-2020,611,6115
Quebec,05-04-2020,623,6738
Quebec,06-04-2020,506,7244
Quebec,07-04-2020,611,7855
Quebec,08-04-2020,820,8675
Quebec,09-04-2020,553,9228
Quebec,10-04-2020,807,10035
Quebec,11-04-2020,563,10598
Quebec,12-04-2020,652,11250
Quebec,13-04-2020,819,12069
Quebec,14-04-2020,859,12928
Quebec,15-04-2020,1051,13979
Quebec,16-04-2020,882,14861
Quebec,17-04-2020,861,15722
Quebec,18-04-2020,833,16555
Quebec,19-04-2020,686,17241
Quebec,20-04-2020,656,17897
Quebec,21-04-2020,699,18596
Quebec,22-04-2020,668,19264
Quebec,23-04-2020,795,20059
Quebec,24-04-2020,741,20800
Quebec,25-04-2020,775,21575
Quebec,26-04-2020,675,22250
Quebec,27-04-2020,603,22853
Quebec,28-04-2020,690,23543
Quebec,29-04-2020,807,24350
Quebec,30-04-2020,847,25197
Quebec,01-05-2020,810,26007
Quebec,02-05-2020,844,26851
Quebec,03-05-2020,757,27608
Quebec,04-05-2020,731,28339
Quebec,05-05-2020,569,28908
Quebec,06-05-2020,844,29752
Quebec,07-05-2020,876,30628
Quebec,08-05-2020,788,31416
Quebec,09-05-2020,692,32108
Quebec,10-05-2020,606,32714
Quebec,11-05-2020,669,33383
Quebec,12-05-2020,560,33943
Quebec,13-05-2020,629,34572
Quebec,14-05-2020,679,35251
Quebec,15-05-2020,714,35965
Quebec,16-05-2020,693,36658
Quebec,17-05-2020,733,37391
Quebec,18-05-2020,623,38014
Quebec,19-05-2020,541,38555
Quebec,20-05-2020,628,39183
Quebec,21-05-2020,658,39841
Quebec,22-05-2020,653,40494
Quebec,23-05-2020,510,41004
Quebec,24-05-2020,501,41505
Quebec,25-05-2020,540,42045
Quebec,26-05-2020,355,42400
Quebec,27-05-2020,394,42794
Quebec,28-05-2020,411,43205
Quebec,29-05-2020,383,43588
Quebec,30-05-2020,382,43970
Quebec,31-05-2020,365,44335
Quebec,01-06-2020,247,44582
Quebec,02-06-2020,252,44834
Quebec,03-06-2020,228,45062
Quebec,04-06-2020,233,45295
Quebec,05-06-2020,236,45531
Quebec,06-06-2020,236,45767
Quebec,07-06-2020,210,45977
Quebec,08-06-2020,156,46133
Quebec,09-06-2020,117,46250
Quebec,10-06-2020,171,46421
Quebec,11-06-2020,154,46575
Quebec,12-06-2020,141,46716
Quebec,13-06-2020,151,46867
Quebec,14-06-2020,106,46973
Quebec,15-06-2020,84,47057
Quebec,16-06-2020,90,47147
Quebec,17-06-2020,100,47247
Quebec,18-06-2020,115,47362
Quebec,19-06-2020,103,47465
Quebec,20-06-2020,96,47561
Quebec,21-06-2020,89,47650
Quebec,22-06-2020,75,47725
Quebec,23-06-2020,67,47792
Quebec,24-06-2020,77,47869
Quebec,25-06-2020,82,47951
Quebec,26-06-2020,69,48020
Quebec,27-06-2020,61,48081
Quebec,28-06-2020,73,48154
Quebec,29-06-2020,52,48206
Quebec,30-06-2020,33,48239
Quebec,01-07-2020,87,48326
Quebec,02-07-2020,83,48409
Quebec,03-07-2020,70,48479
Quebec,04-07-2020,87,48566
Quebec,05-07-2020,92,48658
Quebec,06-07-2020,53,48711
Quebec,07-07-2020,65,48776
Quebec,08-07-2020,105,48881
Quebec,09-07-2020,122,49003
Quebec,10-07-2020,121,49124
Quebec,11-07-2020,97,49221
Quebec,12-07-2020,108,49329
Quebec,13-07-2020,74,49403
Quebec,14-07-2020,136,49539
Quebec,15-07-2020,123,49662
Quebec,16-07-2020,155,49817
Quebec,17-07-2020,137,49954
Quebec,18-07-2020,176,50130
Quebec,19-07-2020,195,50325
Quebec,20-07-2020,110,50435
Quebec,21-07-2020,143,50578
Quebec,22-07-2020,193,50771
Quebec,23-07-2020,186,50957
Quebec,24-07-2020,161,51118
Quebec,25-07-2020,153,51271
Quebec,26-07-2020,145,51416
Quebec,27-07-2020,106,51522
Quebec,28-07-2020,113,51635
Quebec,29-07-2020,138,51773
Quebec,30-07-2020,172,51945
Quebec,31-07-2020,160,52105
Quebec,01-08-2020,122,52227
Quebec,02-08-2020,123,52350
Quebec,03-08-2020,102,52452
Quebec,04-08-2020,140,52592
Quebec,05-08-2020,147,52739
Quebec,06-08-2020,130,52869
Quebec,07-08-2020,106,52975
Quebec,08-08-2020,124,53099
Quebec,09-08-2020,120,53219
Quebec,10-08-2020,91,53310
Quebec,11-08-2020,82,53392
Quebec,12-08-2020,112,53504
Quebec,13-08-2020,100,53604
Quebec,14-08-2020,83,53687
Quebec,15-08-2020,65,53752
Quebec,16-08-2020,60,53812
Quebec,17-08-2020,48,53860
Quebec,18-08-2020,54,53914
Quebec,19-08-2020,89,54003
Quebec,20-08-2020,93,54096
Quebec,21-08-2020,107,54203
Quebec,22-08-2020,101,54304
Quebec,23-08-2020,88,54392
Quebec,24-08-2020,47,54439
Quebec,25-08-2020,54,54493
Quebec,26-08-2020,126,54619
Quebec,27-08-2020,130,54749
Quebec,28-08-2020,104,54853
Quebec,29-08-2020,131,54984
Quebec,30-08-2020,119,55103
Quebec,31-08-2020,119,55222
Quebec,01-09-2020,133,55355
Quebec,02-09-2020,185,55540
Quebec,03-09-2020,167,55707
Quebec,04-09-2020,218,55925
Quebec,05-09-2020,201,56126
Quebec,06-09-2020,220,56346
Quebec,07-09-2020,193,56539
Quebec,08-09-2020,150,56689
Quebec,09-09-2020,207,56896
